state,location_Title,note,lat,lng
Alaska,Russian-American Building No. 29,Siding covered log building; dates back to the years after the 1867 purchase of Alaska.,57.04972222,-135.3363889
Alaska,Russian-American Magazin,Storehouse building associated with the Russian and then the American trading companies active in Alaska.,57.78777778,-152.4033333
Alaska,Russian Bishop's House,One of four surviving examples of Russian Colonial Style architecture in the Western Hemisphere.,57.05138889,-135.3311111
Alaska,St. Michael's Cathedral,Primary evidence of Russian influence in North America.,57.05,-135.335
Alaska,Seal Island Historic District,Historic buildings related to northern fur seal hunting in the Pribilof Islands and its restriction in 1911 and 1966.,57,-170
Alaska,Sheldon Jackson School,Oldest institution of higher learning in Alaska,57.05083333,-135.3236111
Alaska,Sitka Naval Operating Base and U.S. Army Coastal Defenses,Commissioned as Sitka Naval Air Station in October 1939; it was redesignated the Naval Operating Base; July 1942. Protected the North Pacific during World War II.[7],57.04944444,-135.3597222
Alaska,Sitka Spruce Plantation,First recorded afforestation project in North America; Russian settlers began in 1805; attempt to make Unalaska self-sufficient in timber.,53.88666667,-166.5397222
Alaska,Skagway Historic District and White Pass,Historic frontier Gold Rush town and trail leading to White Pass on the border of Canada. Over 100 buildings from the era survive; though they are threatened by continued development. Mentioned in The Call of the Wild by Jack London.,59.45833333,-135.3138889
Alaska,George C. Thomas Memorial Library,The public library for Fairbanks from its construction in 1909 until the opening of the Noel Wien Public Library in 1977. Site of 1915 meeting between U.S. officials and native Alaskans to settle land claims.,64.84472222,-147.7277778
Alaska,Walrus Islands Archeological District,Island group with deeply stratified sites covering 6;000 hears of human occupation.,58.61166667,-159.9908333
Alabama,USS Alabama(battleship),One of two surviving South Dakota-class battleships; Alabama was commissioned in 1942 and spent forty months in active service in World War II's Pacific theater; earning nine battle stars over twenty-six engagements with the Japanese.[8],30.68027778,-88.01583333
Alabama,Apalachicola Fort,Spain established this wattle and daub blockhouse on the Chattahoochee River in 1690; attempting to maintain influence among the Lower Creek Indians. It was used for one year; and destroyed by the Spanish when they abandoned it.[9],32.17138889,-85.13027778
Alabama,Barton Hall,"This structure; built in 1840; is described by the National Park Service as an ""unusually sophisticated"" Greek Revival style plantation house. The interior contains a stairway that ascends in a series of double flights and bridge-like landings to an observatory on the rooftop that offers views of the plantation.[10][11]",34.75083333,-88.00333333
Alabama,Bethel Baptist Church; Parsonage; and Guard House,This church served as the headquarters for the Alabama Christian Movement for Human Rights; an organization active in the Civil Rights Movement; from 1956 to 1961. It focused on legal and nonviolent direct action against segregated accommodations; transportation; schools and employment discrimination.[12],33.55194444,-86.80194444
Alabama,Bottle Creek Site,This archaeological site contains eighteen mounds from the Mississippian cultural period. Located on Mound Island within the Mobile-Tensaw river delta; the site was occupied between AD 1250 and 1550. Scholars believe that it functioned as a social; political; religious; and trade center for the Mobile Delta region and the central Gulf Coast.[13],30.99555556,-87.93777778
Alabama,Brown Chapel A.M.E. Church,"This church was a starting point for the Selma to Montgomery marches in 1965; and it played a major role in the events that led to the adoption of the Voting Rights Act of 1965. The national reaction to Selma's ""Bloody Sunday March"" is widely credited with making the passage of the Voting Rights Act politically viable in the United States Congress.[14]",32.41194444,-87.01611111
Alabama,City Hall,The Italianate style Old City Hall and Southern Market in Mobile was completed in 1857. This building exemplifies the 19th-century American trend toward structures that served multiple civic functions.[15],30.69,-88.04
Alabama,Henry D. Clayton House,This was the home of anti-trust legislator Henry De Lamar Clayton; Jr. He was the author of the Clayton Antitrust Act; an act that prohibited particular types of conduct that were deemed to not be in the best interest of a competitive market. He was appointed as a Federal District Judge in 1914; and became recognized as an advocate for judicial reform.[16],31.86555556,-85.4525
Alabama,J.L.M. Curry Home,This was the home of educator Jabez Lamar Monroe Curry. He played a large role in the expansion and improvement of the public school system and the establishment of training schools for teachers throughout the South.[17],33.45583333,-86.04444444
Alabama,Dexter Avenue Baptist Church,Martin Luther King; Jr. was the pastor of this church from 1954 to 1960. The Montgomery Improvement Association; which was headed by Dr. King; had its headquarters in the church and organized the Montgomery Bus Boycott from this site in 1955.[18],32.3775,-86.30305556
Alabama,USS Drum(submarine),Launched on May 12; 1941; this was the first of the Gato-class submarines completed before World War II. It represents what was the standard design for American fleet submarines at the beginning of that war. The USS Drum sank fifteen Japanese ships and earned twelve battle stars.[19],30.67888889,-88.01666667
Alabama,Episcopal Church of the Nativity,This Gothic Revival church was built in 1859; and is considered by the National Park Service as one of the most pristine examples of Ecclesiastical Gothic architecture in the South. It is also one of the least-altered structures designed by architect Frank Wills.[20],34.73027778,-86.58416667
Alabama,First Confederate Capitol,"Delegates from six seceding Southern states met here on February 4; 1861. On February 8; they adopted a ""Constitution for the Provisional Government of the Confederate States of America."" Jefferson Davis was inaugurated on the west portico on February 18. The Congress of the Confederate States met here until May 22; 1861; when the capital moved to Richmond; Virginia.[21]",32.37583333,-86.30083333
Alabama,Fort Mitchell Site,Fort Mitchell represents three periods of interaction with Native Americans. The first period is the martial aspect of Manifest Destiny; when the Creek Indian Nation was defeated and forced to concede land.; the second represents the Indian Factory; the last concerns U.S. government attempts to honor treaty obligations.[22],32.35194444,-85.02166667
Alabama,Fort Morgan,Fort Morgan was completed in 1834 and was used by Confederate forces during the Battle of Mobile Bay. This battle resulted in the Union Navy's Admiral David Farragut taking Mobile Bay and sealing off the Port of Mobile to Confederate shipping.[23],30.22805556,-88.02305556
Alabama,Fort Toulouse Site-Fort Jackson,Fort Toulouse served as the easternmost outpost of colonial French Louisiana. It was established in 1717 at the confluence of the Coosa and Tallapoosa rivers; and was abandoned in 1763; after the Treaty of Paris. Andrew Jackson reestablished a fort here in 1814 following his defeat of the Creek Nation at the Battle of Horseshoe Bend.[24],32.50666667,-86.25166667
