movie,address,notes,lat,lng
The Treasure of the Sierra Madre (1948),Yuma; Arizona; USA,,32.6926512,-114.6276916
The Treasure of the Sierra Madre (1948),Iverson Ranch - 1 Iverson Lane; Chatsworth; Los Angeles; California; USA,,34.274692200000004,-118.6109248
The Treasure of the Sierra Madre (1948),San Jose Purua; Michoacán; Mexico,,19.489369600000003,-100.4927802
The Treasure of the Sierra Madre (1948),Sierra Madre del Sur; Mexico,,17.0,-100.0
The Treasure of the Sierra Madre (1948),Stage 1; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1475474,-118.3390296
The Treasure of the Sierra Madre (1948),Stage 9; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1475474,-118.3390296
The Treasure of the Sierra Madre (1948),Bacerac; Sonora; Mexico,,30.3550527,-108.9311074
The Treasure of the Sierra Madre (1948),Mexico,,23.634501,-102.552784
Mr. Smith Goes to Washington (1939),Lincoln Memorial; National Mall; Washington; District of Columbia; USA,,38.8892686,-77.05017600000002
Mr. Smith Goes to Washington (1939),Columbia/Sunset Gower Studios - 1438 N. Gower Street; Hollywood; Los Angeles; California; USA,,34.097255700000005,-118.32215829999998
Mr. Smith Goes to Washington (1939),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Mr. Smith Goes to Washington (1939),Union Station - 50 Massachusetts Avenue NE; Washington; District of Columbia; USA,(Jefferson Smith departure for Washington)                       ,38.897335,-77.00632540000002
Mr. Smith Goes to Washington (1939),United States Capitol - 545 Seventh Street SE; Washington; District of Columbia; USA,,38.8815451,-76.9963921
Mr. Smith Goes to Washington (1939),Washington; District of Columbia; USA,(background)                       ,38.9071923,-77.03687070000002
Gone with the Wind (1939),North Little Rock; Arkansas; USA,(Mill in opening credits)                       ,34.769535999999995,-92.2670941
Gone with the Wind (1939),Georgia; USA,(title scenes)                       ,32.1656221,-82.9000751
Gone with the Wind (1939),Big Bear Valley; San Bernardino National Forest; California; USA,(shantytown attack)                       ,33.6631654,-116.6409593
Gone with the Wind (1939),Selznick International Studios - 9336 W. Washington Blvd.; Culver City; California; USA,(Twelve Oaks Mansion exterior establishing shot/most interiors of film)                       ,34.0239976,-118.3923867
Gone with the Wind (1939),Chico; California; USA,(Gerald O'Hara's first ride - Tara cottonfields)                       ,39.7284944,-121.8374777
Gone with the Wind (1939),Pasadena; California; USA,(Twelve Oaks' gardens)                       ,34.1477849,-118.1445155
Gone with the Wind (1939),Simi Valley; California; USA,(Tara cottonfields - Gerald O'Hara's last ride)                       ,34.2694474,-118.781482
Gone with the Wind (1939),The Old Mill Park; Little Rock; Arkansas; USA,(Mill in opening credits)                       ,34.7917,-92.2494
Gone with the Wind (1939),Lasky Mesa; West Hills; Los Angeles; California; USA,(Tara cottonfields - Gerald O'Hara's last ride)                       ,34.1751188,-118.6811919
Gone with the Wind (1939),Paradise Apple Orchard; Chico; California; USA,,39.7907457,-121.5791374
Gone with the Wind (1939),Ahmanson Ranch; Victory Boulevard; Lasky Mesa; West Hills; Los Angeles; California; USA,,34.185009,-118.6683531
Gone with the Wind (1939),Northern California; California; USA,,38.8375215,-120.8958242
Gone with the Wind (1939),Pentz Road; Paradise; California; USA,,39.7632891,-121.57445520000002
Gone with the Wind (1939),United Artists Studios - 7200 Santa Monica Boulevard; West Hollywood; California; USA,(music score)                       ,34.09061989999999,-118.3463034
Gone with the Wind (1939),Hollywood; Los Angeles; California; USA,,34.0928092,-118.3286614
Gone with the Wind (1939),Big Bear Lake; Big Bear Valley; San Bernardino National Forest; California; USA,(shantytown attack)                       ,33.6631654,-116.6409593
Gone with the Wind (1939),Bidwell Park - Manzanita Avenue; Chico; California; USA,(shantytown attack)                       ,39.780293,-121.748042
Gone with the Wind (1939),Busch Gardens - S. Grove Avenue; Pasadena; California; USA,(Twelve Oaks gardens during barbecue)                       ,34.1281643,-118.163638
Gone with the Wind (1939),Calabasas; California; USA,(Scarlett's oath - Gerald O'Hara's last ride)                       ,34.1367208,-118.66148090000002
Gone with the Wind (1939),Malibu Lake; California; USA,(Gerald O'Hara's walk with Scarlett)                       ,34.107289,-118.755875
Gone with the Wind (1939),San Bernardino National Forest; California; USA,(shantytown attack)                       ,33.6631654,-116.6409593
Gone with the Wind (1939),Agoura; California; USA,"(Field hands ""Quittin' time"" scene/Jonas Wilkerson and the returning veteran)                       ",34.1533395,-118.7616764
Gone with the Wind (1939),Arroyo Boulevard; Pasadena; California; USA,(Twelve Oaks' gardens)                       ,34.181722,-118.1688969
Gone with the Wind (1939),Reuss Ranch; Malibu Lake; California; USA,(Gerald O'Hara's walk with Scarlett)                       ,34.107289,-118.755875
Gone with the Wind (1939),Paradise; California; USA,,39.7596061,-121.6219177
Gone with the Wind (1939),Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd.; Culver City; California; USA,(Rhett teaching Bonnie to ride pony & Bonnie's last ride)                       ,34.017707,-118.4014313
Gone with the Wind (1939),Agoura Hills; California; USA,,34.1533395,-118.7616764
Gone with the Wind (1939),Woodland Hills; Los Angeles; California; USA,,34.165357,-118.6089752
Gone with the Wind (1939),West Hills; Los Angeles; California; USA,(Tara cottonfields - Gerald O'Hara's last ride)                       ,34.197312200000006,-118.64398090000002
Gone with the Wind (1939),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Sunrise (1927),Big Bear Lake; Big Bear Valley; San Bernardino National Forest; California; USA,,33.6631654,-116.6409593
Sunrise (1927),Columbia River; Oregon; USA,,47.4537758,-120.3251007
Sunrise (1927),William Fox Studios - 1401 N. Western Avenue; Hollywood; Los Angeles; California; USA,(studio)                       ,34.0968401,-118.3092315
Sunrise (1927),Mexico,,23.634501,-102.552784
Sunrise (1927),Lake Arrowhead; San Bernardino National Forest; California; USA,,34.2483396,-117.1892078
Sunrise (1927),Westwood; Los Angeles; California; USA,(studio)                       ,34.0635016,-118.44551640000002
The General (1926),Cottage Grove; Oregon; USA,,43.797623,-123.0595246
The General (1926),McKenzie River; Oregon; USA,,44.1493501,-122.5791774
The General (1926),Santa Monica; California; USA,,34.01945429999999,-118.4911912
The General (1926),Eugene; Oregon; USA,,44.0520691,-123.08675359999998
The General (1926),Row River; Oregon; USA,,43.8206789,-123.0434134
The General (1926),34560 Row River Rd.; Cottage Grove; Oregon; USA,(Train Crash)                       ,43.791336,-122.9794807
The Gold Rush (1925),Colorado; USA,,39.55005070000001,-105.78206740000002
The Gold Rush (1925),Sierra Nevada Mountains; California; USA,,38.2692123,-119.574224
The Gold Rush (1925),California; USA,,36.778261,-119.4179324
The Gold Rush (1925),Chatsworth; Los Angeles; California; USA,,34.2506356,-118.61481
The Gold Rush (1925),San Fernando Valley; Los Angeles; California; USA,,34.1825782,-118.4396756
The Gold Rush (1925),Sacramento; California; USA,,38.5815719,-121.4943996
The Gold Rush (1925),Truckee; California; USA,,39.327962,-120.1832533
The Gold Rush (1925),Iverson Ranch - 1 Iverson Lane; Chatsworth; Los Angeles; California; USA,,34.274692200000004,-118.6109248
The Gold Rush (1925),Los Angeles; California; USA,,34.0522342,-118.24368490000002
The Gold Rush (1925),Stockton; California; USA,,37.9577016,-121.29077959999998
Sherlock Jr. (1924),3630 Pasadena Ave; Los Angeles; California; USA,(Northleaf Grocery)                       ,34.0887721,-118.2113428
Sherlock Jr. (1924),Larchmont Blvd. near Beverly Blvd.; Los Angeles; California; USA,(encounter with traffic cop)                       ,34.0757221,-118.3284395
Sherlock Jr. (1924),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Sherlock Jr. (1924),Chatsworth; California; USA,(At 15: 15 of the movie; The Chatsworth Water Tank Water Spout scene begins; facing west. Notice the car approaching traveling east on Devonshire at the end of the scene.)                       ,34.2506356,-118.61481
The Handmaiden (2016),Nagoya; Aichi; Japan,,35.1814506,136.9065571
The Handmaiden (2016),Pyeongchang; South Korea,,37.370474,128.38997690000002
The Handmaiden (2016),Goheung; South Jeolla; South Korea,,34.6112219,127.284978
The Handmaiden (2016),Dong-ah Institute of Media and Arts; Anseong; South Korea,,37.0587654,127.35831709999998
Logan (2017),Just outside Northern Meadows community; Rio Rancho; New Mexico; USA,,35.2743561,-106.6819723
Logan (2017),Ferriday; Louisiana; USA,(corn fields)                       ,31.6301664,-91.5545649
Logan (2017),Pauls Valley; Oklahoma; USA,,34.7400809,-97.2222451
Logan (2017),Superdome - 1500 Poydras Street; New Orleans; Louisiana; USA,(Casino entrance)                       ,29.951061,-90.0812442
Logan (2017),Metairie; Louisiana; USA,(Motel; car dealership)                       ,29.984092200000006,-90.1528519
Logan (2017),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Logan (2017),Oklahoma City; Oklahoma; USA,,35.4675602,-97.5164276
Logan (2017),Walt Disney's Golden Oak Ranch - 19802 Placerita Canyon Road; Newhall; California; USA,,34.376354600000006,-118.4783671
Logan (2017),Canal Street; New Orleans; Louisiana; USA,(Casino interior)                       ,29.9656015,-90.0871957
Relatos salvajes (2014),Jujuy; Argentina,,-24.1857864,-65.2994767
Relatos salvajes (2014),Buenos Aires; Federal District; Argentina,,-34.6036844,-58.3815591
Relatos salvajes (2014),-25.730711; -65.696708; Argentina,"(""Road to Hell"" segment)                       ",-38.416097,-63.616672
Relatos salvajes (2014),Puente Morales; RN 68 Km42; Cafayate; Salta; Argentina,"(""Road to Hell"" segment)                       ",-25.7306506,-65.6964863
Relatos salvajes (2014),"33°56'18.9""S 59°24'51.1""W; RN 9; Km 127; Baradero; Buenos Aires; Federal District; Argentina","(Restaurant ""The Rats"" segment)                       ",-33.8525216,-59.5472683
Relatos salvajes (2014),1168 Suipacha; Buenos Aires; Ciudad Autónoma de Buenos Aires; Federal District; Argentina,"(Police Station ""Bombita"" segment)                       ",-34.5944564,-58.3800559
Relatos salvajes (2014),San Isidro; Buenos Aires; Federal District; Argentina,(Wealthy Family House)                       ,-34.470828999999995,-58.52861020000001
Relatos salvajes (2014),Cafayate; Salta; Argentina,,-26.0730798,-65.976052
Relatos salvajes (2014),Juncal 1294; Buenos Aires; Federal District; Argentina,"(Bakery ""Bombita"" segment)                       ",-34.6036844,-58.3815591
Relatos salvajes (2014),176 Av Córdoba; Buenos Aires; Ciudad Autónoma de Buenos Aires; Federal District; Argentina,"(Parking ""Bombita"" segment)                       ",-34.5988049,-58.37080039999999
Relatos salvajes (2014),Hotel InterContinental; Buenos Aires; Federal District; Argentina,"(""Til Death Do Us Part"" segment)                       ",-34.6114152,-58.3780598
Relatos salvajes (2014),Aeroparque Jorge Newbery - AEP; Buenos Aires; Federal District; Argentina,"(""Pasternak"" segment)                       ",-34.5580305,-58.4170088
The Grand Budapest Hotel (2014),Görlitz; Saxony; Germany,"(Historical Art Nouveau Department store; formerly ""Karstadt"")                       ",51.1506269,14.968707
The Grand Budapest Hotel (2014),Zwinger; Dresden; Saxony; Germany,(Kunstmuseum)                       ,51.053002,13.733757
The Grand Budapest Hotel (2014),Osterstein Castle; Zwickau; Saxony; Germany,(prison scenes)                       ,50.72091,12.49999
The Grand Budapest Hotel (2014),Waldenburg; Saxony; Germany,(castle Waldenburg)                       ,50.8769304,12.5994076
The Grand Budapest Hotel (2014),Studio Babelsberg; Potsdam; Brandenburg; Germany,,52.38702429999999,13.1201746
The Grand Budapest Hotel (2014),Germany,,51.165691,10.451526
The Grand Budapest Hotel (2014),Kraków; Malopolskie; Poland,(cemetery scene)                       ,50.0646501,19.9449799
The Grand Budapest Hotel (2014),Hainewalde; Saxony; Germany,(castle Hainewalde)                       ,50.91084229999999,14.7044239
The Grand Budapest Hotel (2014),Dresden; Saxony; Germany,,51.0504088,13.7372621
The Grand Budapest Hotel (2014),Sächsische Schweiz; Saxony; Germany,(wedding scene)                       ,50.9180723,14.3150638
The Grand Budapest Hotel (2014),Poland,,51.919438,19.145136
The Grand Budapest Hotel (2014),Burg Kriebstein; Kriebstein; Saxony; Germany,(Prison Break scene)                       ,51.042471,13.0174957
Gone Girl (2014),Cape Girardeau; Missouri; USA,,37.3058839,-89.51814759999998
Gone Girl (2014),119 Themis Street; Cape Girardeau; Missouri; USA,(The Bar)                       ,37.3048234,-89.51926040000002
Gone Girl (2014),Common Pleas Courthouse - 44 N. Lorimier Street; Cape Girardeau; Missouri; USA,(exteriors: Dunne's public speech)                       ,37.3049675,-89.52008599999998
Gone Girl (2014),Hawthorne Plaza - 12124 Hawthorne Blvd.; Hawthorne; California; USA,(Abandoned Mall)                       ,33.92283070000001,-118.3529365
Gone Girl (2014),Keystone Drive; Cape Girardeau; Missouri; USA,(Dunne's house)                       ,37.3249399,-89.5739193
Gone Girl (2014),Albert Rasche Drive; Cape Girardeau; Missouri; USA,(Margo's house)                       ,37.3305033,-89.55540450000002
Gone Girl (2014),Brownstone Street; Backlot; Universal Studios - 100 Universal City Plaza; Universal City; California; USA,(The house that Nick and Amy move out of in New York)                       ,34.13811679999999,-118.3533783
Gone Girl (2014),Red Studios; 846 N. Cahuenga Blvd.; Hollywood; Los Angeles; California; USA,(studio)                       ,34.0861345,-118.3282368
Gone Girl (2014),Giant City State Park; Illinois; USA,(main lodge lobby) (Amy's hiding place)                       ,37.6060822,-89.185929
Gone Girl (2014),The Last Bookstore - 453 S Spring St; Los Angeles; California; USA,,34.0477656,-118.2494896
Gone Girl (2014),Elm Street; Cape Girardeau; Missouri; USA,(Nick's father's house)                       ,37.2916758,-89.528482
Gone Girl (2014),2901 Hawthorne Road; Cape Girardeau; Missouri; USA,(miniature golf scene)                       ,37.318022,-89.5676441
Gone Girl (2014),New York City; New York; USA,(Exterior-Nick exiting taxi-cab; and entering lawyer office)                       ,40.7127753,-74.0059728
Gone Girl (2014),104 Fremont Place; Los Angeles; California; USA,(Desi Collings Mansion)                       ,34.060063,-118.3279105
