address,description,lat,lng
Walnut Grove; Warren County; Indiana ,Walnut Grove was a small town (now extinct) in Prairie Township; Warren County; Indiana; located three miles east of Tab.  A 1913 history describes the town's population as about 50.,40.41111111,-87.41555556
Warrenton; Indiana ,Warrenton is an extinct town in Warren Township; Warren County; in the U.S. state of Indiana.  It was the county's original county seat.,40.30472222,-87.25833333
West Union (Busro); Indiana ,West Union (Busro) is an abandoned Shaker community in Busseron Township; northwestern Knox County; Indiana; about fifteen miles (24 km) north of Vincennes. The settlement was inhabited by the Shakers (United Society of Believers in Christ's Second Appearing) from 1811 to 1827. Though short-lived; West Union was the westernmost Shaker settlement.,38.89916667,-87.49472222
Big Spring; Iowa ,Big Spring is a ghost town located in Wayne County; Iowa; USA.[1],40.68333333,-93.52694444
Bryantsburg; Iowa ,Bryantsburg is an unincorporated community in Buchanan County; Iowa; United States. It is located on Highway 150 north of Independence and south of Hazleton; at 42.579132N; -91.905063W.[1],42.57472222,-91.90555556
Consolidation Coal Company (Iowa) ,,41.15833333,-92.81666667
Buchanan; Iowa ,Buchanan is an unincorporated community in Cedar County; Iowa; United States.[1],41.765,-91.24694444
Conover; Iowa ,Conover is a ghost town located in Winneshiek County; Iowa; United States.[1] It appears on the Fort Atkinson quadrangle of the United States Geological Survey topographic map and has been subsumed within the U.S. Postal Service ZIP code of nearby Calmar; Iowa.,43.21527778,-91.89472222
Donnan; Iowa ,Donnan is a former city in the U.S. state of Iowa; located in central Fayette County.[2] For many years; this farm hamlet was Iowa's smallest incorporated city. The town's population slowly eroded over the years; by 1990 the population had dropped to 7; and the remaining residents voted to disincorporate. Donnan ceased to exist as a city in early 1991.,42.89611111,-91.87805556
Doris; Iowa ,Doris and Bethel are twin town sites in Buchanan County; Iowa; United States; both located just north of Highway 939 in central Buchanan County near Independence. Founded as whistle-stops along the Chicago and North Western Railway; the sites are abandoned today.,42.48027778,-91.81444444
Dudley; Iowa ,"Dudley is a ghost town in Wapello County; Iowa; United States. Both 1908 and 1920 surveys of northwestern Wapello County show a post office at Dudley. A sign on the former edge of town reads: ""Population 12 and God only knows how many dogs and cats.""",41.08777778,-92.59194444
Elkport; Iowa ,Elkport is a city in Clayton County; Iowa; United States. The population was 37 at the 2010 census; down from 88 at the 2000 census.,42.74111111,-91.27555556
Green Island; Iowa ,Green Island is an unincorporated settlement in Jackson County; Iowa; United States.,42.15361111,-90.32194444
Green Valley; Iowa ,Green Valley was a town in Iowa county; Iowa. At one time it had a large number of people move from Hinkletown Iowa to Green Valley.,41.1025,-94.38638900000001
Hinkletown; Iowa ,Hinkletown was a small town in Keokuk county Iowa.[1],41.8780025,-93.097702
Iowaville; Iowa ,Iowaville was a small town on the lowland near the northeast bank of the Des Moines River; near the line between Davis and Van Buren counties; and between present-day Eldon and Selma; Iowa.[1]  It was established about 1838 near the site of earlier trading posts. Iowaville is now farm land with almost nothing to show the town location; but it is an important Iowa archaeological site.[2][3][4],40.87916667,-92.17722222
Ivanhoe; Iowa ,"Ivanhoe was a town in Franklin Township; Linn County; Iowa.[1]  It was founded by early Iowa settlers; and laid out as a town by Anton Cowles at the intersection of the Old Military Road and the Red Cedar River.[2]  It was laid out in 1838 and surveyed in 1841.  Ivanhoe was never platted; though it did have its own post office from 1845–49.[1] Unlike other towns founded around that time on the Old Military Road; Ivanhoe faded away; many of its residents relocated to Mount Vernon; Cedar Rapids; or Marion.[2]  The February 1921 edition of The Palimpsest describes the area as having been ""a refuge for horse thieves and dealers in counterfeit money""; though it is unclear if that was during the time that the town existed or afterwards.[2]",41.88333333,-91.4625
Lakewood; Iowa ,Lakewood is a ghost town in Lyon County; in the U.S. state of Iowa.[1],43.34694444,-96.16277778
Littleport; Iowa ,Littleport is an unincorporated community and former city in Clayton County; Iowa; USA. After the Volga River flood of May 16; 1999; much of the town was destroyed and most residents moved away. At the 2000 Census; there were 26 residents. Back at the 1960 Census there had been 119 residents.[1] There had been 139 people in 1950[2] and more than 200 people in 1916.[3] The town was laid out in 1857 by Dennis Quigley and platted on May 21; 1860; but remained of little importance until the coming of the railroad in 1874.[3][4] The town was not officially incorporated until 1907. Around this time; it had three general stores; a bank; blacksmith shop; Catholic church (built in 1909; torn down in 1990);[5] German Lutheran church (damaged by the May 1999 Volga River flood and later moved to higher ground);[6] an independent school district and a creamery.[3] Somewhat later; it also had two taverns.[7]  It was officially disincorporated in 2005.[8],42.75361111,-91.36888889
Midway; Johnson County; Iowa ,Midway is a ghost town in Johnson County; Iowa; United States. Midway was 5.5 miles (8.9 km) southeast of Iowa City.,41.61888889,-91.43916667
Motor; Iowa ,Motor is an unincorporated community in Clayton County; Iowa; United States.  The townsite is also a nationally recognized historic district listed as a historic site on the National Register of Historic Places in 1977.[1],42.80777778,-91.35138889
Mount Pisgah; Iowa ,Coordinates: 41°02′19″N 94°06′47″W﻿ / ﻿41.038586°N 94.113028°W﻿ / 41.038586; -94.113028,41.03861111,-94.11305556
National; Iowa ,,42.95231,-91.28588309999999
Shady Grove; Iowa ,Shady Grove is a former townsite and unincorporated community in Buchanan County; Iowa; United States; between the cities of Brandon and Jesup. Settlement of Shady Grove began in 1857; but with the advent of rural migration; the population had dropped to 25 by the 1950s. New housing developments begun during the 1990s and 2000s; however; have caused the empty community to be reborn; causing controversy along the way.,42.37694444,-92.05527778
Siegel; Iowa ,Siegel is a ghost town in Douglas Township in Bremer County; Iowa; United States. Founded in 1889; the community ceased to exist in the 1940s.,42.82888889,-92.35694444
Strahan; Iowa ,Strahan was a town in Mills County; Iowa.,40.94972222,-95.49916667
River Junction; Iowa ,River Junction is an unincorporated community in Johnson County; Iowa; United States.[1] It was named after its location at the confluence of the English and Iowa Rivers.,41.49055556,-91.49694444
Unique; Iowa ,Unique; Iowa was a hamlet in Weaver Township; Humboldt County; Iowa; United States.,42.71722222,-94.34527778
White Pigeon; Iowa ,White Pigeon was a town in Keokuk County; Iowa.[1],41.49611111,-92.17111111
Barthell; Kentucky ,Barthell is a former coal town in McCreary County; Kentucky; United States. It was established in 1902 and was the first of 18 mining camps to be built by the Stearns Coal and Lumber Company. It now serves as an open-air history museum; which is open from April through Thanksgiving.,36.68638889,-84.52527778
Bells Mines; Kentucky ,Coordinates: 37°30′35″N 88°01′20″W﻿ / ﻿37.5097°N 88.0222°W﻿ / 37.5097; -88.0222,37.50972222,-88.02222222
Blue Heron; Kentucky ,Blue Heron; also known as  Mine 18; is a former coal mining community or coal town on the banks of the Big South Fork of the Cumberland River in McCreary County; Kentucky; United States; that has been recreated and is maintained as an interpretive history area in the Big South Fork National River and Recreation Area.[3],36.67138889,-84.54555556
Burgess Railroad Station; Kentucky ,Burgess Railroad Station was an unincorporated community located in Boyd County; Kentucky; United States. It is located on a CSX railway and is served by the Catlettsburg post office zip code of 41129.,38.2725,-82.58138889
Creelsboro; Kentucky ,Creelsboro is a ghost town in Russell County; Kentucky; United States. The historic town was thriving some sixteen years before Russell County was formed. It was named for Elijah Creel; an early settler; and was at one time the busiest river port on the Cumberland River between Nashville; Tennessee; and Burnside; Kentucky.  The town hosted a bank; school; three stores and a building that provided lodging for steam boat passengers.  Creelsboro was a major trade center along the Cumberland River in the 19th century; although its actual population was only about 50. With the construction of the Wolf Creek Dam; traffic from steamboats and other vessels greatly decreased. Creelsboro's current population primarily are involved in agriculture.  Many tourists visit the area to access the Cumberland River for trout fishing and other recreational boating activities.,36.885,-85.1975
